REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED
1735.00,1,97.00,3.00,6.00,5.00,83.33,1.00,2.00,0.00,0.00,6.00,2.00,13.00,0.00,4.00,0.00,0.00,147.60,5.00,0.00,3.00,13.00,0.00
3855.00,1,90.00,4.00,8.00,1.00,110.78,1.00,0.00,0.00,1.00,7.00,1.00,32.00,0.00,0.00,0.00,0.00,170.40,5.00,1.00,4.00,10.00,200.00
1470.00,1,52.00,3.00,8.00,1.00,20.64,1.00,3.00,0.00,1.00,5.00,1.00,0.00,1.00,2.00,1.00,0.00,154.80,5.00,1.00,3.00,11.00,0.00
1955.00,1,150.00,7.00,4.00,2.00,97.78,1.00,2.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,1.00,1.00,160.40,5.00,1.00,3.00,11.00,20.00
2760.00,1,69.00,8.00,8.00,10.00,90.54,1.00,1.00,0.00,0.00,5.00,2.00,4.00,7.00,4.00,0.00,0.00,172.10,5.00,0.00,3.00,12.00,210.00
1730.00,1,65.00,9.00,5.00,5.00,149.38,1.00,1.00,0.00,1.00,5.00,2.00,48.00,0.00,0.00,0.00,0.00,163.60,5.00,1.00,3.00,13.00,0.00
2715.00,1,122.00,6.00,7.00,9.00,95.42,1.00,0.00,0.00,1.00,6.00,2.00,3.00,2.00,2.00,0.00,0.00,179.50,5.00,1.00,3.00,14.00,281.00
1870.00,1,39.00,2.00,6.00,7.00,91.91,1.00,0.00,0.00,1.00,6.00,2.00,46.00,0.00,1.00,0.00,0.00,171.00,5.00,0.00,3.00,13.00,120.00
2000.00,1,67.00,3.00,8.00,1.00,105.82,1.00,2.00,0.00,1.00,6.00,1.00,4.00,0.00,3.00,1.00,0.00,209.00,5.00,2.00,3.00,12.00,240.00
1460.00,1,146.00,7.00,7.00,3.00,210.74,0.00,1.00,0.00,0.00,6.00,1.00,46.00,0.00,3.00,0.00,0.00,154.80,5.00,1.00,3.00,14.00,0.00
5055.00,1,210.00,10.00,8.00,6.00,125.44,1.00,3.00,0.00,1.00,5.00,2.00,8.00,0.00,4.00,1.00,0.00,193.20,5.00,1.00,4.00,11.00,426.00
1945.00,1,75.00,3.00,9.00,2.00,88.53,1.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,4.00,0.00,0.00,174.40,5.00,0.00,3.00,13.00,0.00
1344.00,1,31.00,5.00,6.00,8.00,178.20,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,4.00,0.00,0.00,158.80,5.00,1.00,3.00,13.00,0.00
1840.00,1,94.00,5.00,7.00,3.00,108.88,1.00,0.00,0.00,1.00,5.00,1.00,11.00,3.00,1.00,0.00,0.00,170.70,5.00,1.00,3.00,15.00,144.00
1507.00,1,42.00,8.00,5.00,10.00,71.88,1.00,1.00,0.00,1.00,5.00,2.00,0.00,3.00,2.00,0.00,0.00,132.70,5.00,0.00,3.00,14.00,0.00
2685.00,1,87.00,3.00,5.00,8.00,110.07,1.00,1.00,1.00,1.00,5.00,2.00,12.00,0.00,5.00,0.00,0.00,176.10,5.00,0.00,3.00,13.00,0.00
4875.00,1,104.00,6.00,9.00,6.00,147.18,1.00,2.00,0.00,1.00,6.00,1.00,32.00,5.00,1.00,1.00,1.00,195.00,5.00,1.00,4.00,11.00,480.00
1415.00,1,57.00,9.00,5.00,6.00,103.00,1.00,2.00,0.00,1.00,6.00,2.00,12.00,0.00,0.00,0.00,0.00,133.70,5.00,1.00,2.00,17.00,0.00
1500.00,1,152.00,6.00,4.00,3.00,68.06,1.00,1.00,0.00,0.00,5.00,1.00,4.00,7.00,5.00,0.00,0.00,155.80,5.00,1.00,3.00,11.00,0.00
4410.00,1,126.00,1.00,5.00,5.00,30.00,1.00,2.00,0.00,0.00,6.00,1.00,10.00,1.00,5.00,0.00,0.00,196.10,5.00,1.00,3.00,12.00,0.00
2070.00,1,64.00,9.00,8.00,9.00,109.90,1.00,2.00,0.00,1.00,6.00,1.00,6.00,0.00,0.00,0.00,0.00,176.40,5.00,1.00,3.00,14.00,192.00
1850.00,1,66.00,3.00,7.00,3.00,89.77,0.00,0.00,0.00,0.00,5.00,1.00,0.00,4.00,1.00,0.00,0.00,173.30,5.00,1.00,3.00,15.00,0.00
1345.00,1,86.00,3.00,5.00,7.00,90.60,1.00,3.00,1.00,1.00,5.00,2.00,12.00,0.00,12.00,0.00,0.00,126.90,5.00,0.00,2.00,15.00,216.00
1600.00,1,52.00,9.00,6.00,4.00,60.00,1.00,0.00,0.00,1.00,6.00,1.00,13.00,0.00,4.00,0.00,0.00,126.80,5.00,2.00,2.00,16.00,88.00
4072.50,1,70.00,8.00,8.00,1.00,136.14,1.00,3.00,0.00,1.00,6.00,2.00,12.00,2.00,3.00,0.00,0.00,180.80,5.00,1.00,4.00,11.00,285.00
2000.00,1,125.00,3.00,7.00,7.00,20.45,1.00,0.00,0.00,0.00,6.00,2.00,9.00,4.00,1.00,0.00,0.00,160.70,5.00,0.00,3.00,12.00,456.00
1835.00,1,76.00,3.00,6.00,8.00,85.44,1.00,2.00,0.00,1.00,5.00,1.00,0.00,0.00,0.00,1.00,1.00,172.00,5.00,1.00,3.00,15.00,0.00
1805.00,1,96.00,4.00,6.00,7.00,106.75,1.00,0.00,1.00,1.00,5.00,1.00,34.00,0.00,1.00,1.00,1.00,142.50,5.00,1.00,3.00,13.00,272.00
2975.00,1,75.00,1.00,5.00,6.00,32.00,1.00,0.00,0.00,1.00,6.00,2.00,2.00,0.00,1.00,1.00,0.00,167.00,5.00,0.00,3.00,13.00,0.00
1600.00,1,42.00,6.00,7.00,10.00,105.84,1.00,1.00,0.00,1.00,6.00,1.00,41.00,0.00,2.00,0.00,0.00,147.20,5.00,1.00,3.00,13.00,76.00
1845.00,1,100.00,9.00,7.00,2.00,134.00,0.00,2.00,0.00,1.00,6.00,2.00,2.00,2.00,1.00,0.00,0.00,137.40,5.00,1.00,3.00,13.00,0.00
3375.00,1,57.00,9.00,5.00,5.00,150.84,1.00,2.00,0.00,1.00,5.00,2.00,0.00,0.00,2.00,1.00,0.00,219.60,5.00,1.00,4.00,11.00,234.00
1810.00,1,95.00,4.00,6.00,2.00,146.49,1.00,0.00,0.00,1.00,6.00,2.00,10.00,4.00,0.00,1.00,0.00,150.40,5.00,1.00,3.00,12.00,16.00
1804.00,1,85.00,4.00,8.00,1.00,82.02,1.00,3.00,1.00,0.00,6.00,1.00,8.00,4.00,4.00,0.00,0.00,146.50,5.00,1.00,3.00,14.00,0.00
1685.00,1,63.00,3.00,7.00,3.00,86.30,0.00,3.00,0.00,1.00,5.00,2.00,9.00,0.00,2.00,1.00,1.00,147.40,5.00,1.00,3.00,13.00,22.00
3210.00,1,55.00,2.00,9.00,10.00,175.59,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,4.00,0.00,0.00,215.20,5.00,1.00,3.00,14.00,0.00
1380.00,1,82.00,4.00,7.00,9.00,103.50,1.00,1.00,0.00,0.00,7.00,1.00,0.00,5.00,0.00,1.00,0.00,160.30,5.00,1.00,3.00,12.00,0.00
3900.00,1,99.00,4.00,8.00,5.00,170.97,1.00,3.00,0.00,0.00,5.00,1.00,9.00,8.00,2.00,1.00,1.00,236.50,5.00,2.00,3.00,13.00,0.00
4524.00,1,103.00,4.00,6.00,1.00,172.33,1.00,0.00,0.00,1.00,6.00,2.00,13.00,3.00,2.00,0.00,0.00,247.50,5.00,1.00,4.00,11.00,114.00
1840.00,1,98.00,3.00,6.00,10.00,118.16,1.00,3.00,0.00,0.00,6.00,1.00,8.00,0.00,0.00,0.00,0.00,165.10,5.00,1.00,3.00,12.00,132.00
2698.50,1,164.00,8.00,8.00,2.00,81.40,1.00,4.00,0.00,1.00,6.00,2.00,13.00,0.00,12.00,0.00,0.00,140.20,5.00,0.00,3.00,12.00,0.00
1485.00,1,45.00,7.00,4.00,2.00,177.33,0.00,0.00,1.00,0.00,6.00,1.00,13.00,7.00,2.00,1.00,0.00,145.60,5.00,1.00,3.00,13.00,0.00
1445.00,1,32.00,8.00,6.00,2.00,86.62,1.00,4.00,0.00,1.00,5.00,1.00,22.00,0.00,1.00,0.00,0.00,152.60,5.00,1.00,2.00,14.00,145.00
1875.00,1,58.00,3.00,7.00,5.00,84.02,1.00,0.00,0.00,1.00,5.00,2.00,8.00,0.00,4.00,0.00,0.00,160.40,5.00,1.00,3.00,11.00,0.00
2940.00,1,82.00,3.00,10.00,3.00,109.75,1.00,2.00,0.00,1.00,6.00,1.00,27.00,0.00,1.00,0.00,0.00,169.40,5.00,0.00,4.00,10.00,72.00
3105.00,1,54.00,5.00,10.00,2.00,104.46,1.00,3.00,1.00,1.00,4.00,2.00,13.00,0.00,1.00,0.00,0.00,171.70,5.00,1.00,4.00,12.00,250.00
5025.00,1,208.00,8.00,8.00,10.00,79.89,1.00,2.00,0.00,1.00,5.00,2.00,51.00,2.00,4.00,0.00,0.00,141.90,5.00,1.00,3.00,15.00,0.00
1550.00,1,36.00,7.00,6.00,10.00,91.57,0.00,3.00,0.00,0.00,6.00,2.00,11.00,0.00,10.00,0.00,0.00,142.20,5.00,0.00,3.00,15.00,0.00
1100.00,1,27.00,2.00,7.00,5.00,131.54,1.00,1.00,0.00,1.00,5.00,2.00,13.00,0.00,1.00,0.00,0.00,119.60,5.00,0.00,3.00,14.00,0.00
1137.00,1,68.00,3.00,7.00,10.00,17.58,1.00,1.00,0.00,1.00,6.00,1.00,9.00,4.00,1.00,0.00,0.00,121.80,5.00,0.00,2.00,16.00,265.00
1000.00,1,12.00,5.00,11.00,2.00,95.39,1.00,3.00,1.00,0.00,7.00,2.00,14.00,3.00,2.00,1.00,0.00,166.60,5.00,1.00,1.00,17.00,0.00
1880.00,1,147.00,3.00,5.00,6.00,105.10,1.00,0.00,0.00,1.00,5.00,2.00,13.00,0.00,0.00,0.00,0.00,169.60,5.00,0.00,3.00,13.00,0.00
2535.00,1,53.00,8.00,9.00,3.00,192.75,1.00,0.00,0.00,1.00,6.00,2.00,5.00,0.00,3.00,0.00,0.00,167.40,5.00,0.00,3.00,13.00,0.00
1955.00,1,87.00,9.00,7.00,2.00,107.25,1.00,4.00,0.00,0.00,5.00,1.00,37.00,0.00,5.00,1.00,0.00,159.40,5.00,1.00,3.00,13.00,0.00
4672.50,1,109.00,5.00,9.00,2.00,95.87,1.00,0.00,0.00,0.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,176.60,5.00,1.00,4.00,12.00,162.00
1690.00,1,55.00,3.00,8.00,1.00,154.10,1.00,4.00,0.00,1.00,5.00,1.00,1.00,0.00,3.00,0.00,0.00,149.40,5.00,2.00,3.00,14.00,250.00
3400.50,1,94.00,3.00,10.00,2.00,95.91,0.00,0.00,0.00,1.00,6.00,2.00,13.00,0.00,0.00,1.00,0.00,171.30,5.00,1.00,4.00,11.00,262.00
1720.00,1,132.00,5.00,5.00,9.00,111.75,1.00,2.00,0.00,1.00,6.00,2.00,0.00,6.00,1.00,0.00,0.00,196.80,5.00,1.00,3.00,14.00,232.00
1775.00,1,40.00,3.00,6.00,5.00,75.00,0.00,1.00,0.00,0.00,5.00,2.00,18.00,7.00,0.00,1.00,0.00,149.40,5.00,2.00,2.00,17.00,0.00
3855.00,1,65.00,3.00,8.00,10.00,97.84,1.00,0.00,0.00,1.00,5.00,1.00,4.00,2.00,4.00,0.00,0.00,169.40,5.00,1.00,3.00,12.00,186.00
1149.00,1,36.00,4.00,5.00,1.00,59.48,1.00,0.00,0.00,1.00,6.00,1.00,7.00,0.00,2.00,0.00,0.00,168.00,5.00,1.00,3.00,12.00,0.00
2050.00,1,53.00,6.00,7.00,3.00,141.00,1.00,2.00,0.00,1.00,5.00,1.00,10.00,0.00,1.00,1.00,0.00,198.60,5.00,3.00,3.00,14.00,176.00
3433.50,1,277.00,11.00,8.00,3.00,108.94,1.00,0.00,0.00,1.00,5.00,1.00,45.00,0.00,1.00,0.00,0.00,169.60,5.00,0.00,4.00,9.00,240.00
1650.00,1,99.00,2.00,8.00,5.00,86.39,1.00,3.00,0.00,0.00,6.00,2.00,11.00,2.00,8.00,1.00,1.00,147.00,5.00,1.00,3.00,14.00,119.00
875.00,1,12.00,5.00,12.00,3.00,92.00,1.00,1.00,0.00,1.00,5.00,2.00,7.00,0.00,2.00,0.00,0.00,151.00,5.00,0.00,3.00,12.00,0.00
2820.00,1,74.00,7.00,5.00,5.00,130.25,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,7.00,0.00,0.00,211.70,5.00,2.00,3.00,12.00,0.00
1630.00,1,49.00,9.00,7.00,8.00,106.00,1.00,0.00,0.00,0.00,5.00,1.00,46.00,0.00,0.00,0.00,0.00,191.20,5.00,1.00,3.00,14.00,0.00
1300.00,1,60.00,7.00,4.00,10.00,115.98,1.00,1.00,0.00,0.00,6.00,1.00,14.00,0.00,1.00,1.00,0.00,141.10,5.00,1.00,2.00,16.00,0.00
1700.00,1,53.00,4.00,6.00,7.00,31.45,1.00,1.00,0.00,1.00,5.00,1.00,4.00,0.00,5.00,1.00,0.00,158.60,5.00,0.00,3.00,12.00,466.00
1390.00,1,101.00,2.00,3.00,6.00,105.36,1.00,3.00,0.00,1.00,6.00,2.00,5.00,3.00,2.00,0.00,0.00,143.60,5.00,1.00,5.00,8.00,0.00
1230.00,1,36.00,2.00,7.00,3.00,59.75,1.00,1.00,0.00,1.00,6.00,1.00,0.00,0.00,9.00,0.00,0.00,142.70,5.00,0.00,2.00,17.00,0.00
1420.00,1,47.00,8.00,8.00,6.00,111.21,1.00,0.00,0.00,1.00,6.00,2.00,6.00,0.00,3.00,0.00,0.00,125.20,5.00,0.00,3.00,12.00,243.00
3810.00,1,126.00,6.00,7.00,6.00,145.03,1.00,1.00,0.00,0.00,5.00,1.00,7.00,0.00,0.00,0.00,0.00,198.70,5.00,1.00,3.00,13.00,554.00
1530.00,1,39.00,4.00,5.00,2.00,90.00,1.00,0.00,0.00,1.00,6.00,1.00,2.00,5.00,1.00,1.00,0.00,152.00,5.00,2.00,2.00,14.00,164.00
1730.00,1,56.00,6.00,5.00,6.00,94.30,1.00,1.00,0.00,1.00,6.00,2.00,48.00,3.00,2.00,0.00,0.00,163.20,5.00,0.00,3.00,14.00,252.00
2683.50,1,153.00,3.00,9.00,10.00,100.00,0.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,158.80,5.00,1.00,4.00,10.00,410.00
1465.00,1,41.00,3.00,5.00,8.00,95.80,0.00,2.00,0.00,0.00,5.00,1.00,11.00,3.00,3.00,1.00,0.00,164.40,5.00,2.00,2.00,16.00,224.00
1310.00,1,45.00,3.00,4.00,4.00,266.00,1.00,1.00,1.00,1.00,5.00,1.00,19.00,0.00,14.00,1.00,1.00,201.60,5.00,1.00,3.00,15.00,0.00
2075.00,1,65.00,3.00,8.00,6.00,87.91,1.00,2.00,0.00,1.00,5.00,1.00,6.00,0.00,2.00,0.00,0.00,172.80,5.00,0.00,3.00,13.00,0.00
3750.00,1,62.00,8.00,8.00,9.00,242.30,1.00,5.00,1.00,1.00,5.00,2.00,11.00,4.00,2.00,0.00,0.00,203.20,5.00,0.00,4.00,10.00,668.00
3952.50,1,75.00,3.00,9.00,9.00,126.85,1.00,1.00,0.00,1.00,6.00,2.00,8.00,4.00,4.00,0.00,0.00,173.40,5.00,1.00,4.00,10.00,328.00
2983.50,1,191.00,3.00,8.00,8.00,87.45,1.00,0.00,0.00,1.00,6.00,2.00,0.00,0.00,3.00,1.00,0.00,161.50,5.00,1.00,4.00,12.00,156.00
1035.00,1,14.00,8.00,12.00,4.00,114.67,1.00,3.00,1.00,1.00,6.00,2.00,4.00,0.00,2.00,0.00,0.00,156.00,5.00,1.00,2.00,15.00,259.00
1665.00,1,140.00,6.00,5.00,2.00,111.75,1.00,0.00,0.00,1.00,5.00,2.00,7.00,0.00,0.00,0.00,0.00,134.40,5.00,1.00,3.00,12.00,0.00
3195.00,1,61.00,3.00,8.00,10.00,95.47,1.00,0.00,0.00,1.00,6.00,1.00,13.00,0.00,2.00,0.00,0.00,153.80,5.00,0.00,3.00,11.00,148.00
1460.00,1,43.00,3.00,5.00,2.00,149.06,1.00,3.00,1.00,0.00,5.00,2.00,2.00,4.00,2.00,1.00,1.00,145.60,5.00,1.00,3.00,13.00,0.00
2932.50,1,82.00,3.00,5.00,7.00,203.70,1.00,2.00,0.00,1.00,5.00,2.00,43.00,7.00,1.00,0.00,0.00,152.40,5.00,2.00,3.00,14.00,0.00
4395.00,1,88.00,6.00,10.00,2.00,162.45,1.00,3.00,0.00,0.00,6.00,1.00,3.00,6.00,3.00,0.00,0.00,245.00,5.00,1.00,4.00,8.00,731.00
2670.00,1,50.00,2.00,8.00,6.00,96.03,1.00,2.00,0.00,0.00,5.00,2.00,11.00,0.00,7.00,0.00,0.00,176.80,5.00,0.00,3.00,14.00,0.00
2000.00,1,107.00,7.00,5.00,2.00,108.28,1.00,3.00,1.00,0.00,5.00,2.00,10.00,6.00,10.00,0.00,0.00,167.10,5.00,1.00,3.00,14.00,101.00
1740.00,1,46.00,8.00,7.00,3.00,182.47,0.00,1.00,2.00,0.00,6.00,1.00,0.00,0.00,2.00,1.00,0.00,155.50,5.00,1.00,4.00,11.00,130.00
1750.00,1,135.00,7.00,7.00,6.00,78.85,1.00,0.00,0.00,1.00,6.00,1.00,2.00,0.00,11.00,0.00,0.00,173.70,5.00,0.00,3.00,12.00,0.00
1680.00,1,50.00,5.00,6.00,10.00,72.90,1.00,1.00,0.00,1.00,4.00,2.00,12.00,0.00,5.00,1.00,0.00,142.40,5.00,1.00,2.00,16.00,174.00
4170.00,1,220.00,8.00,7.00,2.00,139.00,0.00,2.00,0.00,1.00,6.00,1.00,0.00,0.00,4.00,1.00,1.00,226.00,5.00,0.00,3.00,15.00,0.00
3441.00,1,64.00,3.00,8.00,2.00,101.30,1.00,1.00,0.00,0.00,5.00,2.00,20.00,0.00,0.00,1.00,1.00,170.20,5.00,1.00,4.00,8.00,260.00
1130.00,1,75.00,3.00,8.00,2.00,88.41,1.00,0.00,0.00,1.00,6.00,2.00,3.00,0.00,1.00,0.00,0.00,148.70,5.00,1.00,2.00,15.00,0.00
1750.00,1,67.00,7.00,4.00,10.00,117.43,1.00,0.00,0.00,1.00,6.00,1.00,4.00,0.00,2.00,0.00,0.00,148.40,5.00,1.00,3.00,12.00,0.00
1890.00,1,148.00,2.00,7.00,2.00,83.00,1.00,2.00,2.00,1.00,5.00,2.00,12.00,4.00,6.00,0.00,0.00,180.40,5.00,1.00,3.00,14.00,0.00
1539.00,1,41.00,2.00,3.00,8.00,126.65,1.00,1.00,0.00,0.00,4.00,1.00,13.00,0.00,3.00,0.00,0.00,141.60,5.00,1.00,4.00,10.00,0.00
3115.00,1,64.00,1.00,8.00,3.00,55.00,1.00,1.00,0.00,0.00,5.00,1.00,8.00,0.00,5.00,0.00,0.00,157.10,5.00,1.00,3.00,14.00,0.00
2865.00,1,107.00,3.00,7.00,5.00,124.18,1.00,3.00,0.00,1.00,6.00,2.00,9.00,0.00,3.00,0.00,0.00,171.00,5.00,1.00,3.00,14.00,108.00
1600.00,1,37.00,9.00,7.00,4.00,100.00,1.00,0.00,0.00,1.00,5.00,1.00,14.00,8.00,3.00,0.00,0.00,130.80,5.00,2.00,2.00,18.00,0.00
2826.25,1,50.00,1.00,7.00,10.00,59.00,1.00,7.00,0.00,1.00,6.00,1.00,10.00,0.00,1.00,0.00,0.00,138.40,5.00,1.00,3.00,13.00,0.00
1880.00,1,56.00,3.00,6.00,6.00,81.10,1.00,2.00,0.00,1.00,6.00,1.00,4.00,0.00,0.00,0.00,0.00,172.00,5.00,1.00,3.00,14.00,0.00
3390.00,1,272.00,5.00,9.00,5.00,106.22,1.00,1.00,1.00,1.00,5.00,1.00,12.00,0.00,5.00,0.00,0.00,183.80,5.00,2.00,3.00,13.00,352.00
1800.00,1,114.00,8.00,7.00,1.00,73.50,1.00,1.00,0.00,1.00,6.00,1.00,14.00,0.00,1.00,0.00,0.00,143.00,5.00,1.00,3.00,13.00,0.00
3367.50,1,109.00,4.00,10.00,9.00,132.65,1.00,2.00,0.00,0.00,5.00,2.00,13.00,0.00,0.00,0.00,0.00,168.90,5.00,2.00,4.00,9.00,148.00
2775.00,1,58.00,6.00,8.00,6.00,118.32,1.00,1.00,0.00,0.00,6.00,1.00,2.00,3.00,4.00,0.00,0.00,158.00,5.00,0.00,4.00,9.00,186.00
4774.88,1,94.00,1.00,10.00,9.00,56.00,1.00,5.00,0.00,0.00,6.00,1.00,6.00,0.00,6.00,0.00,0.00,151.20,5.00,1.00,2.00,16.00,0.00
3961.50,1,99.00,6.00,9.00,9.00,125.30,1.00,0.00,0.00,1.00,5.00,2.00,0.00,0.00,5.00,1.00,0.00,169.40,5.00,0.00,4.00,8.00,254.00
4500.00,1,112.00,4.00,8.00,8.00,152.31,1.00,4.00,0.00,0.00,5.00,2.00,11.00,9.00,2.00,0.00,0.00,204.60,5.00,2.00,4.00,9.00,400.00
1390.00,1,129.00,6.00,5.00,2.00,108.00,1.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,6.00,1.00,1.00,165.20,5.00,0.00,2.00,17.00,0.00
1062.00,1,15.00,5.00,12.00,7.00,113.00,1.00,1.00,0.00,0.00,5.00,2.00,51.00,0.00,2.00,1.00,1.00,129.40,5.00,0.00,1.00,17.00,0.00
3180.00,1,92.00,3.00,7.00,8.00,143.72,1.00,0.00,0.00,1.00,5.00,1.00,3.00,1.00,6.00,1.00,0.00,153.00,5.00,1.00,4.00,12.00,0.00
3675.00,1,93.00,5.00,7.00,9.00,95.20,1.00,3.00,0.00,1.00,6.00,1.00,26.00,6.00,5.00,0.00,0.00,164.60,5.00,1.00,4.00,11.00,338.00
1249.00,1,98.00,9.00,7.00,3.00,93.20,0.00,1.00,0.00,0.00,5.00,2.00,47.00,0.00,2.00,0.00,0.00,186.90,5.00,0.00,3.00,13.00,0.00
1470.00,1,32.00,9.00,10.00,10.00,104.86,1.00,2.00,0.00,1.00,6.00,1.00,3.00,3.00,0.00,1.00,1.00,179.50,5.00,1.00,4.00,11.00,428.00
2125.00,1,49.00,2.00,7.00,2.00,193.37,1.00,1.00,0.00,1.00,6.00,1.00,36.00,0.00,3.00,0.00,0.00,189.10,5.00,1.00,3.00,15.00,0.00
1980.00,1,41.00,7.00,6.00,10.00,110.00,1.00,0.00,0.00,0.00,6.00,1.00,6.00,0.00,3.00,0.00,0.00,193.80,5.00,1.00,2.00,17.00,0.00
3570.00,1,44.00,1.00,7.00,8.00,49.00,1.00,1.00,0.00,1.00,6.00,2.00,2.00,1.00,5.00,0.00,0.00,229.90,5.00,1.00,3.00,15.00,0.00
3133.50,1,62.00,3.00,6.00,3.00,110.94,1.00,0.00,0.00,1.00,6.00,2.00,12.00,8.00,3.00,0.00,0.00,184.40,5.00,1.00,3.00,12.00,366.00
2812.50,1,57.00,2.00,9.00,4.00,119.45,1.00,0.00,0.00,0.00,6.00,2.00,22.00,2.00,0.00,0.00,0.00,149.80,5.00,1.00,4.00,11.00,76.00
1580.00,1,35.00,2.00,6.00,4.00,156.00,1.00,0.00,0.00,1.00,6.00,2.00,48.00,4.00,5.00,0.00,0.00,152.30,5.00,1.00,2.00,15.00,0.00
3000.00,1,108.00,9.00,8.00,10.00,105.96,1.00,1.00,0.00,0.00,6.00,2.00,0.00,3.00,0.00,1.00,1.00,165.60,5.00,0.00,4.00,10.00,0.00
2707.50,1,105.00,7.00,7.00,10.00,91.66,1.00,2.00,0.00,0.00,5.00,1.00,12.00,3.00,0.00,0.00,0.00,185.20,5.00,2.00,4.00,8.00,320.00
1470.00,1,122.00,4.00,6.00,10.00,118.82,1.00,0.00,0.00,0.00,6.00,1.00,10.00,0.00,2.00,0.00,0.00,137.40,5.00,1.00,2.00,16.00,212.00
1813.00,1,61.00,4.00,6.00,1.00,87.03,1.00,1.00,0.00,1.00,5.00,1.00,12.00,1.00,4.00,0.00,0.00,151.60,5.00,1.00,3.00,13.00,0.00
1740.00,1,50.00,5.00,7.00,6.00,105.00,1.00,2.00,0.00,1.00,7.00,1.00,48.00,0.00,1.00,1.00,0.00,168.20,5.00,1.00,3.00,12.00,288.00
1550.00,1,38.00,3.00,3.00,9.00,407.00,1.00,1.00,0.00,1.00,5.00,1.00,12.00,3.00,6.00,0.00,0.00,142.40,5.00,0.00,4.00,8.00,0.00
1950.00,1,94.00,3.00,5.00,5.00,95.35,1.00,2.00,0.00,0.00,6.00,2.00,2.00,0.00,7.00,0.00,0.00,166.00,5.00,0.00,3.00,11.00,95.00
1655.00,1,128.00,3.00,5.00,10.00,84.00,1.00,4.00,0.00,1.00,5.00,2.00,4.00,7.00,3.00,0.00,0.00,195.50,5.00,0.00,2.00,18.00,162.00
2518.50,1,78.00,4.00,6.00,5.00,206.44,1.00,4.00,0.00,1.00,6.00,2.00,24.00,0.00,4.00,0.00,0.00,209.30,5.00,1.00,3.00,12.00,123.00
1895.00,1,120.00,6.00,5.00,3.00,74.84,1.00,0.00,1.00,0.00,5.00,1.00,3.00,0.00,1.00,1.00,0.00,163.00,5.00,1.00,3.00,13.00,200.00
1740.00,1,53.00,6.00,4.00,6.00,81.00,1.00,3.00,0.00,1.00,5.00,1.00,0.00,0.00,4.00,0.00,0.00,153.70,5.00,1.00,3.00,11.00,237.00
3113.25,1,60.00,1.00,4.00,5.00,31.00,1.00,3.00,0.00,1.00,6.00,1.00,10.00,0.00,1.00,0.00,0.00,138.40,5.00,0.00,3.00,14.00,0.00
1450.00,1,59.00,6.00,4.00,7.00,105.32,0.00,0.00,0.00,1.00,6.00,2.00,4.00,8.00,5.00,0.00,0.00,172.10,5.00,2.00,3.00,14.00,275.00
1725.00,1,87.00,4.00,6.00,4.00,115.84,1.00,3.00,2.00,1.00,6.00,1.00,5.00,0.00,2.00,1.00,0.00,168.30,5.00,1.00,3.00,12.00,92.00
1434.00,1,75.00,3.00,5.00,9.00,113.00,1.00,1.00,0.00,1.00,7.00,1.00,0.00,4.00,11.00,1.00,0.00,115.20,5.00,0.00,3.00,14.00,41.00
1900.00,1,121.00,6.00,8.00,2.00,121.51,1.00,2.00,0.00,1.00,6.00,1.00,7.00,1.00,2.00,0.00,0.00,184.40,5.00,1.00,3.00,13.00,480.00
3027.00,1,181.00,9.00,9.00,1.00,132.06,1.00,7.00,0.00,0.00,6.00,1.00,2.00,0.00,6.00,0.00,0.00,153.00,5.00,1.00,4.00,9.00,120.00
1290.00,1,53.00,6.00,5.00,9.00,189.50,1.00,0.00,0.00,0.00,5.00,2.00,14.00,0.00,4.00,0.00,0.00,238.00,5.00,1.00,3.00,15.00,113.00
2884.50,1,53.00,3.00,9.00,1.00,75.25,1.00,0.00,0.00,1.00,5.00,1.00,40.00,0.00,2.00,1.00,0.00,155.00,5.00,0.00,3.00,13.00,100.00
2968.50,1,56.00,3.00,5.00,2.00,300.59,1.00,4.00,0.00,1.00,5.00,1.00,12.00,1.00,0.00,0.00,0.00,185.00,5.00,1.00,3.00,13.00,0.00
